Wall time,Step,Value
1757869870.9597359,760,0.8459252119064331
1757869871.4871771,768,0.8606300354003906
1757869872.9817805,776,0.8651833534240723
1757869878.4246488,800,0.8537737131118774
1757869885.4866652,808,0.8408393263816833
1757869893.6011462,816,0.8452739715576172
1757869897.927368,832,0.8316153287887573
1757869899.5423253,840,0.8302664756774902
1757869908.1450672,856,0.8424682021141052
1757869908.8223283,864,0.8495857119560242
1757869912.3749177,872,0.8281919956207275
1757869913.1539996,880,0.8357862234115601
1757869915.889184,888,0.8686557412147522
1757869918.1729467,896,0.8681318759918213
1757869920.3511913,904,0.8682058453559875
1757869925.362641,920,0.8629178404808044
1757869926.5637565,928,0.8337170481681824
1757869927.9606457,936,0.8405743837356567
1757869931.2216947,944,0.8268017768859863
1757869933.46724,952,0.808710515499115
1757869939.8326762,960,0.8070781826972961
1757869944.6168177,968,0.8040035367012024
1757869945.5424535,976,0.8070390820503235
1757869946.9728467,984,0.7931786775588989
1757869949.5124087,992,0.8033338189125061
1757869952.547205,1008,0.8215673565864563
1757869955.3185587,1016,0.8385615348815918
1757869956.6039443,1024,0.8380472660064697
1757869965.5095081,1032,0.823000967502594
1757869968.078715,1040,0.8224057555198669
1757869972.261126,1048,0.8252943158149719
1757869975.0885458,1056,0.7892233729362488
1757869976.1809645,1064,0.7971278429031372
1757869979.4765577,1080,0.8323860764503479
1757869982.961543,1096,0.8250597715377808
1757869983.9748733,1104,0.827300488948822
1757869987.8060749,1112,0.8256149291992188
1757869988.681621,1120,0.8136271834373474
1757869990.0836642,1128,0.8306689262390137
1757869992.4899707,1136,0.8293036818504333
1757869998.687739,1152,0.846388578414917
1757870002.060784,1160,0.8237161040306091
1757870003.3628864,1168,0.8564358949661255
1757870005.9128265,1176,0.8535190224647522
1757870010.236873,1184,0.8251364827156067
1757870012.9415333,1192,0.8200397491455078
1757870018.4628346,1208,0.8205443620681763
1757870021.59182,1224,0.844298243522644
1757870023.5802557,1232,0.8234629034996033
1757870024.4079514,1240,0.8317036628723145
1757870034.3069422,1256,0.8440877795219421
1757870038.0891602,1264,0.8500458598136902
1757870040.9046638,1272,0.8586456179618835
1757870044.4351141,1280,0.8579145073890686
1757870045.6722083,1288,0.8606282472610474
1757870047.3300486,1296,0.8614645600318909
1757870048.9793098,1304,0.8661779165267944
1757870050.998777,1312,0.8776935338973999
1757870052.980366,1320,0.8812098503112793
1757870054.1179461,1328,0.8820493817329407
1757870055.509312,1336,0.8795310854911804
1757870058.3550253,1352,0.9044837951660156
1757870061.1249638,1360,0.8944085836410522
1757870064.2765615,1368,0.8890248537063599
1757870065.0012736,1376,0.8933907151222229
1757870069.6923363,1384,0.9009038209915161
1757870074.1570148,1400,0.9142500758171082
1757870075.3804212,1408,0.9308502078056335
1757870076.5610929,1416,0.9321199059486389
1757870079.6358445,1424,0.9382637739181519
1757870081.7023818,1432,0.9444507956504822
1757870086.8714108,1448,0.9736332297325134
1757870091.9336152,1456,0.9580847024917603
1757870096.2548695,1464,0.9283488988876343
1757870098.3756957,1472,0.9177646040916443
1757870099.6085587,1480,0.9273856282234192
1757870102.869794,1488,0.9066393375396729
1757870112.35601,1496,0.9035968780517578
1757870118.3198764,1520,0.9638370871543884
1757870119.8048983,1528,0.9589925408363342
1757870122.8338776,1536,0.9580398201942444
1757870124.013333,1544,0.9615329504013062
1757870126.6152384,1552,0.9607937932014465
1757870129.8436542,1568,0.9713019728660583
1757870139.1126819,1584,0.9718908667564392
1757870143.5856006,1592,0.9722235202789307
1757870145.8941405,1600,0.9703312516212463
1757870147.3756645,1608,0.9649527668952942
1757870151.996369,1624,0.930687427520752
1757870153.1957476,1632,0.9296424388885498
1757870153.9541688,1640,0.9407086968421936
1757870154.3613324,1648,0.9466536641120911
1757870155.5252182,1656,0.9330543875694275
1757870156.6141834,1664,0.9571958184242249
1757870157.532258,1672,0.9550426006317139
1757870160.8449574,1680,0.9505966901779175
1757870161.9894845,1688,0.9673256874084473
1757870162.7546644,1696,0.9833742380142212
1757870171.0736332,1712,0.9371755123138428
1757870173.7673488,1720,0.9156495928764343
1757870181.887897,1728,0.9111139178276062
1757870182.9254298,1736,0.9231838583946228
1757870187.925079,1752,0.9171177744865417
1757870190.1548574,1760,0.9159443378448486
1757870196.1569693,1768,0.9346761107444763
1757870197.0093412,1776,0.9577413201332092
1757870198.153507,1784,0.9643673300743103
1757870203.7226899,1792,0.9666125774383545
1757870205.2034833,1800,0.9716010093688965
1757870208.982747,1808,0.9831833839416504
1757870210.237201,1816,0.9752205610275269
1757870214.6559112,1840,0.9366627335548401
1757870216.476335,1848,0.928123950958252
1757870219.2833006,1856,0.9408132433891296
1757870220.078278,1864,0.9370028376579285
1757870223.2982945,1872,0.9368353486061096
1757870228.7456872,1880,0.9144550561904907
1757870231.9095316,1888,0.9163031578063965
1757870234.5149443,1896,0.9247866868972778
1757870236.5722187,1904,0.9261137843132019
1757870237.3530827,1912,0.9517689347267151
1757870240.1047828,1920,0.9600227475166321
1757870245.3683922,1936,0.9769414663314819
1757870246.7817955,1944,0.9859866499900818
1757870250.1609457,1960,1.0267812013626099
1757870258.7131176,1968,1.0327495336532593
1757870262.5524707,1976,1.005243182182312
1757870265.8279607,1984,1.0013296604156494
1757870266.9022,1992,0.9708946943283081
1757870269.1608715,2000,0.9823276996612549
1757870274.9526832,2024,0.9746584892272949
1757870276.4981415,2032,0.9709889888763428
1757870277.0936363,2040,0.9780600666999817
1757870278.2027051,2048,0.9807131886482239
1757870279.6379113,2064,1.0300664901733398
1757870280.5617914,2072,1.0268282890319824
1757870281.3258557,2080,1.02882719039917
1757870283.5213013,2088,1.0252196788787842
1757870286.5282342,2104,1.0029176473617554
1757870288.296388,2112,1.0120906829833984
1757870295.125916,2128,1.0283737182617188
1757870299.844093,2144,1.0756196975708008
1757870302.407773,2152,1.0674245357513428
1757870305.460135,2168,1.08968985080719
1757870308.5231414,2176,1.0957036018371582
1757870310.7277,2192,1.120003581047058
1757870312.191537,2200,1.1220189332962036
1757870313.2979877,2208,1.1310521364212036
1757870315.697136,2216,1.12399423122406
1757870318.846684,2232,1.1328734159469604
1757870329.1811838,2240,1.1598477363586426
1757870332.7032015,2248,1.1721643209457397
1757870337.488869,2256,1.1621958017349243
1757870338.9751227,2264,1.1613717079162598
1757870342.8125517,2272,1.180009126663208
1757870355.3191726,2280,1.1512476205825806
1757870360.7601414,2288,1.1294481754302979
1757870363.335229,2296,1.1377642154693604
1757870364.7769673,2304,1.1441254615783691
1757870366.1720178,2312,1.1416641473770142
1757870367.7989275,2320,1.1165053844451904
1757870371.4658115,2328,1.107914686203003
1757870372.94176,2336,1.1183198690414429
1757870377.470801,2368,1.1804745197296143
1757870378.487161,2376,1.1774462461471558
1757870382.4216733,2384,1.1714476346969604
1757870383.6388066,2392,1.1627150774002075
1757870387.8298159,2400,1.181951642036438
1757870391.1419556,2408,1.1775894165039062
1757870394.1201427,2416,1.1719298362731934
1757870397.5161178,2432,1.19926917552948
1757870398.0943322,2440,1.198180913925171
1757870399.3367019,2448,1.226075530052185
1757870401.8972564,2456,1.2156325578689575
1757870402.8553078,2464,1.22404146194458
1757870406.63219,2472,1.2500032186508179
1757870409.1898243,2480,1.239028811454773
1757870411.81493,2496,1.2022312879562378
1757870419.8934183,2504,1.1803656816482544
1757870423.4206088,2512,1.1737686395645142
1757870424.675143,2520,1.1736266613006592
1757870429.4893324,2528,1.1837712526321411
1757870431.049578,2536,1.1769827604293823
1757870435.0720885,2552,1.1669787168502808
1757870438.762329,2560,1.1606483459472656
1757870440.4684236,2568,1.1643173694610596
1757870441.0590236,2576,1.186323881149292
1757870444.7898202,2584,1.1621354818344116
1757870448.6735115,2600,1.1411107778549194
1757870451.1533551,2608,1.1576658487319946
1757870453.5320253,2624,1.1626489162445068
1757870458.1266356,2640,1.1573578119277954
1757870459.0546315,2648,1.1624244451522827
1757870460.914521,2656,1.1574081182479858
1757870464.2350066,2664,1.1768673658370972
1757870465.3786905,2672,1.1916784048080444
1757870468.1664202,2680,1.1856834888458252
1757870471.6010015,2696,1.2057673931121826
1757870472.6207876,2704,1.2252568006515503
1757870474.9734542,2712,1.2177197933197021
1757870477.9253216,2728,1.1471058130264282
1757870480.0445535,2736,1.1432507038116455
1757870480.6006339,2744,1.169740080833435
1757870490.2407389,2752,1.1649857759475708
1757870493.4592783,2760,1.1595250368118286
1757870495.9419446,2768,1.1507532596588135
1757870497.5087044,2776,1.140540599822998
1757870499.0374823,2784,1.0701543092727661
1757870502.1501215,2792,1.0794707536697388
1757870503.3046274,2800,1.056649088859558
1757870504.1469223,2808,1.0584791898727417
1757870509.1274579,2824,1.0790446996688843
1757870512.72398,2832,1.061814785003662
1757870513.1285646,2840,1.0614770650863647
1757870515.5864773,2848,1.072243094444275
1757870524.174635,2864,1.0869159698486328
1757870524.9306476,2872,1.0817131996154785
1757870529.9663265,2888,1.0867218971252441
1757870531.8383741,2896,1.1095327138900757
1757870540.2812347,2904,1.1227302551269531
1757870540.6836731,2912,1.132631540298462
1757870542.2883558,2920,1.1050026416778564
1757870544.4327111,2928,1.0872257947921753
1757870547.5609865,2936,1.1175607442855835
1757870550.501484,2944,1.1364835500717163
1757870553.590188,2952,1.1012893915176392
1757870556.6476605,2960,1.0838333368301392
1757870566.272057,2992,1.0901674032211304
1757870574.3576756,3000,1.0890759229660034
1757870575.654656,3008,1.0839815139770508
1757870578.5661895,3024,1.09208345413208
1757870578.8849359,3032,1.0926862955093384
1757870583.4715538,3056,1.132612705230713
1757870586.2323666,3064,1.1139841079711914
1757870592.2729516,3080,1.1272557973861694
1757870595.8314588,3088,1.1289944648742676
1757870596.0240395,3096,1.1289944648742676
1757870600.116399,3120,1.1641826629638672
1757870602.6935503,3128,1.173723816871643
1757870603.4611633,3136,1.1778368949890137
1757870603.6719577,3144,1.1778368949890137
1757870608.1774006,3152,1.190022349357605
1757870613.5402248,3160,1.2105127573013306
1757870614.8372757,3168,1.2154783010482788
1757870616.6591399,3176,1.245106816291809
1757870618.1353602,3184,1.243628740310669
1757870620.8284652,3192,1.2355296611785889
1757870622.0536878,3200,1.2312123775482178
1757870624.0319138,3208,1.2634209394454956
1757870624.7650998,3216,1.2715504169464111
1757870625.6328712,3224,1.2797741889953613
1757870626.5943909,3232,1.3012454509735107
1757870633.8738148,3240,1.3098934888839722
1757870634.920723,3248,1.3270519971847534
1757870635.7843597,3256,1.3201535940170288
1757870636.0014331,3264,1.3104326725006104
1757870636.8651345,3272,1.3385790586471558
1757870638.5621655,3280,1.3246538639068604
1757870639.4969625,3288,1.3527017831802368
1757870645.554428,3304,1.4034459590911865
1757870649.118016,3312,1.3851736783981323
1757870659.5382748,3320,1.3634549379348755
1757870660.8329654,3328,1.3768333196640015
1757870666.473783,3352,1.3722642660140991
1757870669.3573356,3360,1.3744888305664062
1757870670.883891,3368,1.3927959203720093
1757870671.2792149,3376,1.4263228178024292
1757870673.3861852,3384,1.4225491285324097
1757870676.4027011,3392,1.4260129928588867
1757870678.3921418,3400,1.4265594482421875
1757870679.4017894,3408,1.4386993646621704
1757870682.078165,3416,1.4416407346725464
1757870683.5415733,3424,1.4371542930603027
1757870686.0279694,3440,1.4248965978622437
1757870688.188664,3448,1.3616961240768433
1757870691.3621511,3456,1.3566715717315674
1757870695.0122454,3480,1.395887017250061
1757870696.7711995,3488,1.3902311325073242
1757870698.8368826,3496,1.3882668018341064
1757870704.1198256,3504,1.3671739101409912
1757870705.0844538,3512,1.3621306419372559
1757870709.0128088,3520,1.341392993927002
1757870711.0841496,3528,1.3467998504638672
1757870713.084584,3536,1.3539321422576904
1757870715.8449805,3552,1.3553135395050049
1757870716.7104008,3560,1.3369232416152954
1757870717.4505565,3568,1.3769237995147705
1757870722.921364,3576,1.3127851486206055
1757870735.1293044,3608,1.3484117984771729
1757870737.588921,3616,1.3496588468551636
1757870738.8175855,3624,1.357810616493225
1757870739.9800746,3632,1.337847352027893
1757870742.4057157,3640,1.3332009315490723
1757870745.3737502,3648,1.3391567468643188
1757870746.9204526,3656,1.318562388420105
1757870757.6640737,3672,1.2684401273727417
1757870763.6235006,3688,1.2774379253387451
1757870769.6059444,3696,1.2638576030731201
1757870772.4315264,3704,1.2636638879776
1757870775.2206678,3712,1.2423326969146729
1757870777.0821412,3720,1.2435601949691772
1757870780.3178766,3728,1.2425789833068848
1757870781.86031,3736,1.2208918333053589
1757870786.1354542,3752,1.2203567028045654
1757870788.8230948,3760,1.2084120512008667
1757870790.9732964,3768,1.2027363777160645
1757870793.8067307,3776,1.1958084106445312
1757870795.4455485,3792,1.203037142753601
1757870802.9157755,3800,1.1750024557113647
1757870804.2065797,3808,1.1750024557113647
1757870807.568187,3832,1.2229868173599243
1757870808.8221285,3840,1.1964706182479858
1757870811.4345894,3848,1.2061649560928345
1757870820.506703,3856,1.2224705219268799
1757870823.609813,3864,1.2275609970092773
1757870824.7189999,3872,1.2293522357940674
1757870825.6188433,3880,1.2196464538574219
1757870832.0583844,3896,1.263878583908081
1757870834.338124,3904,1.2986167669296265
1757870835.3863637,3912,1.3021708726882935
1757870836.2896998,3920,1.294887661933899
1757870837.774152,3928,1.2993990182876587
1757870838.2931225,3936,1.3264541625976562
1757870843.522943,3960,1.3000069856643677
1757870844.4075313,3968,1.3374460935592651
1757870850.9305918,3984,1.2723146677017212
1757870852.309315,3992,1.2575769424438477
1757870853.0115395,4000,1.266863226890564
1757870855.384365,4016,1.2831889390945435
1757870859.4077625,4024,1.2548511028289795
1757870862.7231407,4032,1.2660770416259766
1757870867.6763053,4056,1.3444583415985107
1757870870.7647765,4064,1.3373534679412842
1757870871.964462,4072,1.3317017555236816
1757870874.109876,4080,1.3413490056991577
1757870875.2773187,4088,1.3413490056991577
1757870876.0091655,4096,1.3922430276870728
1757870876.917835,4104,1.4104630947113037
1757870879.938539,4112,1.4101721048355103
1757870883.0884242,4120,1.4237120151519775
1757870886.0714982,4136,1.4424773454666138
1757870887.3030345,4144,1.456616759300232
1757870889.6358557,4152,1.4820711612701416
1757870891.7329395,4160,1.455674409866333
1757870892.6809862,4168,1.4719338417053223
1757870893.450352,4176,1.4856605529785156
1757870910.1472516,4192,1.5095512866973877
1757870915.8750937,4216,1.5619162321090698
1757870916.2880118,4224,1.5939992666244507
1757870916.6883066,4232,1.5909631252288818
1757870919.8532088,4248,1.6449490785598755
1757870921.6615958,4256,1.5934343338012695
1757870923.0631833,4264,1.6001578569412231
1757870929.807987,4272,1.5964674949645996
1757870934.0001466,4280,1.6007589101791382
1757870935.4701874,4288,1.6045767068862915
1757870937.4699352,4296,1.6027820110321045
1757870940.9410558,4304,1.5884000062942505
1757870943.3846025,4312,1.6188721656799316
1757870944.0653858,4320,1.6265618801116943
1757870950.0230997,4328,1.5903602838516235
1757870950.2705526,4336,1.5903602838516235
1757870951.4762588,4344,1.5957143306732178
1757870952.5435805,4352,1.6090656518936157
1757870954.2892818,4360,1.6472307443618774
1757870959.282386,4376,1.6526849269866943
1757870962.6641905,4384,1.6526849269866943
1757870963.4248707,4392,1.661622405052185
1757870969.401823,4408,1.655120611190796
1757870972.5680652,4424,1.6331793069839478
1757870973.4825368,4432,1.6485646963119507
1757870977.009051,4440,1.6511828899383545
1757870980.2102363,4448,1.6599197387695312
1757870982.0875845,4456,1.6734795570373535
1757870984.8161943,4472,1.6774840354919434
1757870987.1131852,4480,1.6916712522506714
1757870987.5121138,4488,1.6987190246582031
1757870990.2250848,4496,1.6416730880737305
1757870993.3748283,4504,1.6046420335769653
1757870998.42367,4512,1.6091945171356201
1757871007.1078417,4520,1.6536064147949219
1757871011.383188,4536,1.6773604154586792
1757871014.54822,4544,1.6039934158325195
1757871018.5619097,4552,1.5945385694503784
1757871020.9640162,4560,1.5981760025024414
1757871027.9382114,4568,1.5931650400161743
1757871029.1672547,4576,1.585193395614624
1757871034.912432,4584,1.582087516784668
1757871035.5642672,4592,1.5779465436935425
1757871038.043646,4608,1.619577169418335
1757871038.7875235,4616,1.65541672706604
1757871045.1572583,4624,1.6478642225265503
1757871062.5012743,4648,1.5855470895767212
1757871070.969574,4680,1.5289069414138794
1757871072.0772154,4688,1.54075288772583
1757871073.2815034,4696,1.545916199684143
1757871079.412133,4712,1.5656673908233643
1757871080.8138614,4720,1.5655512809753418
1757871086.285444,4728,1.5713034868240356
1757871087.6900616,4736,1.5576214790344238
1757871088.762533,4744,1.5798929929733276
1757871091.9318187,4752,1.5447044372558594
1757871095.031167,4760,1.5492188930511475
1757871096.3182325,4768,1.5164705514907837
1757871097.8066945,4776,1.4767005443572998
1757871100.3155382,4784,1.4474658966064453
1757871104.33536,4792,1.427040934562683
1757871107.868718,4800,1.4114047288894653
1757871116.4611363,4816,1.4337759017944336
1757871118.6885848,4824,1.4447343349456787
1757871119.7957077,4832,1.4299676418304443
1757871122.8282394,4840,1.4289501905441284
1757871123.5630574,4848,1.3963695764541626
1757871124.4277458,4856,1.407477617263794
1757871127.8669157,4864,1.3807257413864136
1757871132.11357,4872,1.3821882009506226
1757871133.5851603,4880,1.3941090106964111
1757871134.7903333,4888,1.3901170492172241
1757871141.4697828,4904,1.3254972696304321
1757871143.5107613,4912,1.3200962543487549
1757871145.5008159,4920,1.3181719779968262
1757871145.9023433,4928,1.3681446313858032
1757871148.3240795,4936,1.372660517692566
1757871150.393202,4944,1.3886468410491943
1757871154.037534,4952,1.4084973335266113
1757871157.8756557,4960,1.4000449180603027
1757871159.3439689,4968,1.404759407043457
1757871162.3571026,4976,1.4120920896530151
1757871167.0363393,4984,1.4012728929519653
1757871169.3778734,4992,1.3563339710235596
1757871173.2553596,5008,1.32167387008667
1757871175.016579,5016,1.3084901571273804
1757871175.2315378,5024,1.3290178775787354
1757871176.042142,5032,1.3509846925735474
1757871178.1162024,5040,1.3737809658050537
1757871182.762246,5064,1.381740927696228
1757871184.6579204,5072,1.3776301145553589
1757871185.42151,5080,1.3826278448104858
1757871186.1914625,5088,1.3932143449783325
1757871187.662435,5096,1.409900426864624
1757871188.5496497,5104,1.4329054355621338
1757871201.7892208,5120,1.4378647804260254
1757871203.0631866,5128,1.451073408126831
1757871205.3093078,5136,1.4351707696914673
1757871208.6491792,5144,1.4291925430297852
1757871209.782134,5152,1.4708894491195679
1757871210.3126614,5160,1.476644515991211
1757871211.2631342,5168,1.492647409439087
1757871213.8526235,5176,1.5193893909454346
1757871215.8457952,5192,1.4988679885864258
1757871218.0111883,5200,1.519850254058838
1757871219.5810883,5216,1.5740110874176025
1757871220.4805942,5224,1.5823246240615845
1757871226.0822299,5232,1.602381706237793
1757871227.3067203,5240,1.6079354286193848
1757871232.4900177,5248,1.6141785383224487
1757871236.489304,5272,1.6231954097747803
1757871237.1350408,5280,1.619362473487854
1757871238.8865006,5288,1.6140927076339722
1757871240.4908447,5296,1.620701551437378
1757871242.119636,5312,1.6241618394851685
1757871246.653173,5328,1.6528615951538086
1757871249.5646324,5344,1.652764081954956
1757871252.1311734,5360,1.6878620386123657
1757871258.544125,5368,1.7150123119354248
1757871259.3100126,5376,1.7278203964233398
1757871260.8871562,5384,1.7446311712265015
1757871261.913999,5392,1.7050368785858154
1757871264.4224415,5408,1.73042631149292
1757871266.2942612,5416,1.7233798503875732
1757871267.063137,5424,1.7445200681686401
1757871272.0562289,5432,1.7446335554122925
1757871273.8587456,5440,1.727372407913208
1757871274.9059181,5448,1.724035620689392
1757871284.5932992,5464,1.746720790863037
1757871284.9660535,5472,1.746720790863037
1757871285.7578678,5480,1.7895780801773071
1757871286.673529,5488,1.8198643922805786
1757871288.3737864,5504,1.8249446153640747
1757871291.9542422,5512,1.9046602249145508
1757871294.659661,5520,1.8820639848709106
1757871298.51571,5528,1.8615378141403198
1757871304.0242586,5544,1.856380820274353
1757871310.2116156,5552,1.8403419256210327
1757871312.1942763,5560,1.843937635421753
1757871315.224932,5568,1.866344690322876
1757871319.2588284,5576,1.8418910503387451
1757871321.2697122,5584,1.8298490047454834
1757871324.1086364,5592,1.8224000930786133
1757871325.8603687,5600,1.8076626062393188
1757871326.8522313,5608,1.8373264074325562
1757871332.4504952,5624,1.8533211946487427
1757871334.9446628,5632,1.8131778240203857
1757871338.964794,5648,1.7750244140625
1757871340.057424,5656,1.7617988586425781
1757871341.4225883,5664,1.75333571434021
1757871342.582354,5672,1.7350742816925049
1757871344.2306871,5680,1.727837085723877
1757871347.548068,5688,1.7126957178115845
1757871348.3244123,5696,1.6998502016067505
1757871349.4302485,5704,1.71772301197052
1757871350.8238943,5712,1.7377922534942627
1757871351.9953487,5728,1.7329590320587158
1757871353.035473,5736,1.7640252113342285
1757871358.595291,5744,1.7545768022537231
1757871360.3158424,5752,1.7545768022537231
1757871361.7400215,5760,1.7880860567092896
1757871362.417668,5768,1.8202885389328003
1757871365.4245567,5776,1.81925368309021
1757871366.9063253,5784,1.8461250066757202
1757871367.7905047,5792,1.8522971868515015
1757871370.8208036,5800,1.8518054485321045
1757871371.8398342,5808,1.8294649124145508
1757871379.6055245,5816,1.8267251253128052
1757871382.3772976,5824,1.8506202697753906
1757871384.1153286,5832,1.8506202697753906
1757871386.1313148,5840,1.8755428791046143
1757871388.9306595,5848,1.8445872068405151
1757871393.439557,5856,1.8616605997085571
1757871394.2706723,5864,1.8712866306304932
1757871395.217891,5872,1.8567899465560913
1757871396.8275867,5880,1.8506619930267334
1757871397.597499,5888,1.8461607694625854
1757871398.3344784,5896,1.8131369352340698
1757871403.8236523,5912,1.8257640600204468
1757871404.4095273,5920,1.842877984046936
1757871405.431349,5928,1.850123643875122
1757871407.4947314,5944,1.8822524547576904
1757871408.8927982,5952,1.9215872287750244
1757871412.755609,5960,1.9136420488357544
1757871412.9268062,5968,1.9136420488357544
1757871416.2541883,5976,1.8733679056167603
1757871428.216253,6016,1.8884342908859253
1757871435.7682724,6024,1.869843602180481
1757871438.639043,6032,1.8828328847885132
1757871446.06426,6048,1.8805376291275024
1757871452.669372,6056,1.9094425439834595
1757871454.4261153,6064,1.8820346593856812
1757871458.9745817,6072,1.8677935600280762
1757871459.5105875,6080,1.857301115989685
1757871466.1296446,6096,1.877795934677124
1757871467.914077,6104,1.8672497272491455
1757871469.1288342,6112,1.8579022884368896
1757871473.0240674,6120,1.8609482049942017
1757871476.469959,6128,1.8482646942138672
1757871478.6554208,6136,1.8695560693740845
1757871478.7781,6144,1.8695560693740845
1757871480.6044133,6152,1.9371308088302612
1757871481.6073306,6160,1.9467977285385132
1757871485.816312,6168,1.9535800218582153
1757871487.1047456,6176,1.9308326244354248
1757871499.4001203,6184,1.9340221881866455
1757871500.177556,6192,1.9590339660644531
1757871503.23606,6208,1.9492640495300293
1757871505.6772263,6216,1.9641783237457275
1757871506.8553,6224,1.9664908647537231
1757871507.6379254,6232,1.9963428974151611
1757871513.9500523,6240,1.9540035724639893
1757871518.1347458,6248,1.9647003412246704
1757871521.6605837,6256,1.9396742582321167
1757871522.3935902,6264,1.9373265504837036
1757871523.8063345,6272,1.9335877895355225
1757871530.1924002,6296,1.948386311531067
1757871531.0548077,6304,1.946507215499878
1757871534.673447,6312,1.9782946109771729
1757871535.4619973,6320,1.9953542947769165
1757871539.860562,6328,1.9909406900405884
1757871540.3006415,6336,1.9870294332504272
1757871545.6028497,6352,1.9630815982818604
1757871553.2110476,6360,1.9827274084091187
1757871556.556161,6368,1.9715315103530884
1757871560.0750127,6376,1.9820724725723267
1757871564.6110864,6384,2.0003268718719482
1757871568.0321743,6392,1.9880921840667725
1757871568.1002305,6400,1.9880921840667725
1757871570.6660066,6408,2.006892204284668
1757871573.1221254,6424,1.9829047918319702
1757871574.07359,6432,1.9422054290771484
1757871576.2552028,6440,1.9221115112304688
1757871577.015505,6448,1.9258537292480469
1757871577.5399003,6456,1.9406594038009644
1757871578.4601994,6464,1.9304929971694946
1757871578.6464095,6472,1.9304929971694946
1757871582.6271687,6480,1.9093701839447021
1757871583.0237896,6488,1.8965449333190918
1757871584.7427285,6496,1.9054638147354126
1757871588.1772754,6512,1.9064199924468994
1757871591.6170154,6520,1.9059659242630005
1757871593.5969987,6528,1.9072319269180298
1757871599.4415228,6544,1.959123134613037
1757871599.8341548,6552,1.9671353101730347
1757871607.0794873,6560,1.9599984884262085
1757871609.593607,6568,1.9823241233825684
1757871610.2963457,6576,2.0150716304779053
1757871610.8736727,6584,2.007920503616333
1757871613.2131186,6592,2.0409016609191895
1757871613.6067057,6600,2.033759117126465
1757871614.493243,6608,2.0453133583068848
1757871615.101953,6616,2.065464973449707
1757871619.2270174,6624,2.092193365097046
1757871621.4025197,6632,2.091170072555542
1757871624.386682,6640,2.0927717685699463
1757871625.8518333,6648,2.1039774417877197
1757871631.350302,6664,2.1384432315826416
1757871635.281102,6672,2.0247223377227783
1757871636.2060518,6680,2.017528772354126
1757871636.7256188,6688,2.0198512077331543
1757871642.7942164,6696,2.0230824947357178
1757871645.3034823,6704,2.020129442214966
