Wall time,Step,Value
1757963230.6023002,5760,1.0520401000976562
1757963238.5973537,5824,1.046715259552002
1757963246.729965,5888,1.0421875715255737
1757963254.452395,5952,1.045181155204773
1757963270.3633103,6016,1.045220971107483
1757963278.5161731,6080,1.042710781097412
1757963286.289729,6144,1.0946215391159058
1757963302.7979321,6208,1.1576323509216309
1757963310.5642219,6272,1.1110490560531616
1757963317.5301101,6336,1.1645231246948242
1757963324.8660033,6400,1.1570957899093628
1757963340.2919047,6464,1.1174647808074951
1757963348.3288882,6528,1.0371633768081665
1757963357.123762,6592,1.032049536705017
1757963372.907028,6656,0.9171093106269836
1757963380.1775494,6720,0.9361985325813293
1757963387.8058312,6784,0.9113263487815857
1757963396.371102,6848,0.9796286225318909
1757963412.70983,6912,0.9475417733192444
1757963420.016511,6976,1.0034748315811157
1757963427.710589,7040,1.0813711881637573
1757963443.961933,7104,1.0870293378829956
1757963451.1732967,7168,1.105610728263855
1757963461.1800144,7232,1.0570377111434937
1757963470.1265469,7296,1.085460901260376
1757963485.1727486,7360,1.020074486732483
1757963493.7630708,7424,1.0095770359039307
1757963501.6210024,7488,1.0533277988433838
1757963508.4246852,7552,1.0922834873199463
1757963523.7112644,7616,1.0869790315628052
1757963532.6233203,7680,1.1240174770355225
1757963540.1774554,7744,1.1164640188217163
1757963556.047319,7808,1.1632250547409058
1757963563.0094433,7872,1.0966438055038452
1757963572.3762658,7936,1.1310347318649292
1757963579.5160167,8000,1.1558048725128174
1757963593.8647907,8064,1.2407002449035645
1757963601.0760233,8128,1.259320616722107
1757963608.6880188,8192,1.2660406827926636
1757963615.8361838,8256,1.2869468927383423
1757963632.1241355,8320,1.2451049089431763
1757963639.452829,8384,1.2243666648864746
1757963646.6850507,8448,1.2309277057647705
1757963655.546098,8512,1.1664905548095703
1757963669.9990432,8576,1.1558659076690674
1757963677.8415618,8640,1.1698921918869019
1757963685.170627,8704,1.1890549659729004
1757963692.7662194,8768,1.097181797027588
1757963706.558073,8832,1.1501524448394775
1757963714.53366,8896,1.1058566570281982
1757963722.2562296,8960,1.137939453125
1757963738.2736845,9024,1.0931661128997803
1757963746.622924,9088,1.0925835371017456
1757963754.0688744,9152,1.149193525314331
1757963762.3082824,9216,1.130465030670166
1757963777.4290307,9280,1.1287288665771484
1757963784.6333237,9344,1.078429102897644
1757963792.3357935,9408,1.0340019464492798
1757963800.6498363,9472,0.9876749515533447
1757963814.3667047,9536,1.092084288597107
1757963821.8923917,9600,1.1120294332504272
1757963831.9944887,9664,1.1666030883789062
1757963838.9969716,9728,1.1750447750091553
1757963853.0645664,9792,1.2161511182785034
1757963861.9101925,9856,1.1936997175216675
1757963868.0796244,9920,1.2405495643615723
1757963874.9830086,9984,1.1546415090560913
1757963889.7018344,10048,1.247524619102478
